date,f
2022-08-25,0.41580350000000005
2022-08-26,0.4127855
2022-08-27,0.4097675
2022-08-28,0.4067495
2022-08-29,0.4037315
2022-08-30,0.4007135
2022-08-31,0.3977096428571429
2022-09-01,0.3947057857142857
2022-09-02,0.3917019285714286
2022-09-03,0.38869807142857143
2022-09-04,0.3856942142857143
2022-09-05,0.38269035714285715
2022-09-06,0.37968650000000004
2022-09-07,0.3763512857142857
2022-09-08,0.37301607142857146
2022-09-09,0.36968085714285714
2022-09-10,0.3663456428571429
2022-09-11,0.36301042857142857
2022-09-12,0.3596752142857143
2022-09-13,0.35634
2022-09-14,0.35180978571428573
2022-09-15,0.3472795714285714
2022-09-16,0.34274935714285715
2022-09-17,0.33821914285714283
2022-09-18,0.33368892857142857
2022-09-19,0.32915871428571425
2022-09-20,0.3246285
2022-09-21,0.3170525714285714
2022-09-22,0.3094766428571428
2022-09-23,0.30190071428571424
2022-09-24,0.2943247857142857
2022-09-25,0.28674885714285714
2022-09-26,0.27917292857142856
2022-09-27,0.271597
2022-09-28,0.27192135714285715
2022-09-29,0.27224571428571426
2022-09-30,0.2725700714285714
2022-10-01,0.27289442857142854
2022-10-02,0.2732187857142857
2022-10-03,0.2735431428571428
2022-10-04,0.2738675
2022-10-05,0.2704473571428571
2022-10-06,0.2670272142857143
2022-10-07,0.2636070714285714
2022-10-08,0.26018692857142856
2022-10-09,0.2567667857142857
2022-10-10,0.25334664285714287
2022-10-11,0.2499265
2022-10-12,0.24375435714285715
2022-10-13,0.23758221428571427
2022-10-14,0.23141007142857142
2022-10-15,0.22523792857142858
2022-10-16,0.2190657857142857
2022-10-17,0.21289364285714285
2022-10-18,0.2067215
2022-10-19,0.19986292857142857
2022-10-20,0.19300435714285716
2022-10-21,0.18614578571428572
2022-10-22,0.17928721428571429
2022-10-23,0.17242864285714288
2022-10-24,0.16557007142857144
2022-10-25,0.1587115
2022-10-26,0.15252007142857144
2022-10-27,0.14632864285714287
2022-10-28,0.1401372142857143
2022-10-29,0.13394578571428573
2022-10-30,0.12775435714285716
2022-10-31,0.12156292857142859
2022-11-01,0.1153715
2022-11-02,0.11270744285714286
2022-11-03,0.11004338571428572
2022-11-04,0.10737932857142858
2022-11-05,0.10471527142857143
2022-11-06,0.10205121428571429
2022-11-07,0.09938715714285715
2022-11-08,0.0967231
2022-11-09,0.09452572857142857
2022-11-10,0.09232835714285716
2022-11-11,0.09013098571428572
2022-11-12,0.08793361428571429
2022-11-13,0.08573624285714286
2022-11-14,0.08353887142857144
2022-11-15,0.08134150000000001
2022-11-16,0.07739160714285716
